,framework,login,seguidores,numero_prs_criados,numero_merges,numero_prs_criado_mergeado,numero_prs_criado_n_mergeado,numero_prs_n_mergeado_fechado,numero_prs_fechado,numero_merges_exclude_auto_merge,numero_revisoes_exclude_auto_revisado,auto_revisado,tempo experiencia(dias)
618,AWS,bwerness,19.0,0,2,0,0,0,2,2,2,0,123
619,AWS,shuiwan,,0,0,0,0,0,0,0,0,0,123
620,AWS,bvitali,2.0,0,1,0,0,1,2,1,2,0,6
621,AWS,samruthr,,0,0,0,0,0,0,0,0,0,6
622,AWS,ywang103,1.0,0,13,0,0,0,13,13,13,0,335
623,AWS,juhoaws,3.0,0,4,0,0,1,5,4,5,0,370
624,AWS,EmmanuelTsouris,,0,0,0,0,0,0,0,0,0,370
625,AWS,austoonz,27.0,0,2,0,0,0,2,2,2,0,29
626,AWS,tpaulus,19.0,0,4,0,0,0,4,4,4,0,125
627,AWS,cornickj,5.0,0,11,0,0,1,12,11,12,0,622
628,AWS,farside5,,0,0,0,0,0,0,0,0,0,622
629,AWS,eidelmanjonathan,0.0,0,0,0,0,3,3,0,3,0,622
630,AWS,davelemons,1.0,0,1,0,0,0,1,1,1,0,0
631,AWS,Ryanjlowe,12.0,0,1,0,0,0,1,1,1,0,0
632,AWS,jbernalvallejo,10.0,0,2,0,0,1,3,2,3,0,242
633,AWS,bcelenza,27.0,0,1,0,0,0,1,1,1,0,0
634,AWS,syrinx05p,0.0,0,1,0,0,0,1,1,1,0,0
635,AWS,sjaffry,5.0,0,1,0,0,0,1,1,1,0,0
636,AWS,dchenbec,,0,0,0,0,0,0,0,0,0,0
637,AWS,bahavar,,0,0,0,0,0,0,0,0,0,0
638,AWS,haozhouamzn,0.0,0,1,0,0,0,1,1,1,0,0
639,AWS,mikames,9.0,0,1,0,0,0,1,1,1,0,0
640,AWS,katallaxie,,0,0,0,0,0,0,0,0,0,0
641,AWS,verdimrc,21.0,0,8,0,0,0,8,8,8,0,132
642,AWS,RaleighSF,4.0,0,7,0,0,0,7,7,7,0,336
643,AWS,MyannaHarris,,0,0,0,0,0,0,0,0,0,336
644,AWS,rohkat-aws,,0,0,0,0,0,0,0,0,0,336
645,AWS,matlaver,,0,0,0,0,0,0,0,0,0,336
646,AWS,nvaidya1,7.0,0,4,0,0,6,10,4,10,0,453
647,AWS,virgilvox,,0,0,0,0,0,0,0,0,0,453
648,AWS,disa6302,16.0,0,6,0,0,0,6,6,6,0,416
649,AWS,hassanctech,,0,0,0,0,0,0,0,0,0,416
650,AWS,jdelapla,,0,0,0,0,0,0,0,0,0,416
651,AWS,MushMal,13.0,0,1,0,0,0,1,1,1,0,0
652,AWS,lherman-cs,54.0,0,2,0,0,1,3,2,3,0,51
653,AWS,yinsong1986,6.0,0,1,0,0,0,1,1,1,0,0
654,AWS,loctrin,,0,0,0,0,0,0,0,0,0,0
655,AWS,mirelap-amazon,8.0,0,2,0,0,0,2,2,2,0,216
656,AWS,gimki,,0,0,0,0,0,0,0,0,0,216
657,AWS,ivoanjo,65.0,0,1,0,0,2,3,1,3,0,68
658,AWS,olivergillespie,,0,0,0,0,0,0,0,0,0,68
659,AWS,jamesoff,48.0,0,1,0,0,0,1,1,1,0,0
660,AWS,virtlima,10.0,0,3,0,0,0,3,3,3,0,385
661,AWS,lechmigdal,0.0,0,17,0,0,0,17,17,17,0,367
662,AWS,omrahmed,1.0,0,9,0,0,0,9,9,9,0,158
663,AWS,andysun2015,0.0,0,1,0,0,0,1,1,1,0,0
664,AWS,anuranduttaroy,7.0,0,1,0,0,0,1,1,1,0,0
665,AWS,codeslinger,66.0,0,4,0,0,0,4,4,4,0,277
666,AWS,michaelmoussa,56.0,0,1,0,0,0,1,1,1,0,0
667,AWS,zorrofox,12.0,0,1,0,0,0,1,1,1,0,0
668,AWS,ganipcanot,,0,0,0,0,0,0,0,0,0,0
669,AWS,Joycehao19,,0,0,0,0,0,0,0,0,0,0
670,AWS,arhea,38.0,0,8,0,0,4,12,8,12,0,202
671,AWS,rniksch,4.0,0,1,0,0,1,2,1,2,0,0
672,AWS,Brian969,12.0,0,23,0,0,4,27,23,27,0,445
673,AWS,hickeydh-aws,0.0,0,1,0,0,0,1,1,1,0,0
674,AWS,rjjaegeraws,,0,0,0,0,0,0,0,0,0,0
675,AWS,archikierstead,,0,0,0,0,0,0,0,0,0,0
676,AWS,dliggat,,0,0,0,0,0,0,0,0,0,0
677,AWS,nachundu-amzn,,0,0,0,0,0,0,0,0,0,0
678,AWS,supergillis,,0,0,0,0,0,0,0,0,0,0
679,AWS,l2yao,,0,0,0,0,0,0,0,0,0,0
680,AWS,manishri-amzn,,0,0,0,0,0,0,0,0,0,0
681,AWS,FireballDWF,,0,0,0,0,0,0,0,0,0,0
682,AWS,fmcmac,,0,0,0,0,0,0,0,0,0,0
683,AWS,0xjjoyy,1.0,0,5,0,0,0,5,5,5,0,506
684,AWS,lazydragon,6.0,0,2,0,0,0,2,2,2,0,44
685,AWS,achris,5.0,0,2,0,0,0,2,2,2,0,6
686,AWS,ltrung,7.0,0,7,0,0,1,8,7,8,0,278
687,AWS,michhyun1,4.0,0,4,0,0,0,4,4,4,0,250
688,AWS,ziyiz-amzn,3.0,0,6,0,0,0,6,6,6,0,554
689,AWS,simmkyu,2.0,0,3,0,0,1,4,3,4,0,448
690,AWS,jing-chen1,,0,0,0,0,0,0,0,0,0,448
691,AWS,asnyatkov,,0,0,0,0,0,0,0,0,0,448
692,AWS,devalevenkatesh,4.0,0,4,0,0,2,6,4,6,0,424
693,AWS,RidipDe,5.0,0,1,0,0,0,1,1,1,0,0
694,AWS,p-foucht,5.0,0,1,0,0,0,1,1,1,0,0
695,AWS,fabianmartins,,0,0,0,0,0,0,0,0,0,0
696,AWS,williams-katie,,0,0,0,0,0,0,0,0,0,0
697,AWS,n-mcf,,0,0,0,0,0,0,0,0,0,0
698,AWS,BastLeblanc,6.0,0,2,0,0,1,3,2,3,0,504
699,AWS,manbearshark,3.0,0,1,0,0,1,2,1,2,0,418
700,AWS,alexchirayath,0.0,0,1,0,0,1,2,1,2,0,52
701,AWS,wongws,,0,0,0,0,0,0,0,0,0,52
702,AWS,dasmalini,,0,0,0,0,0,0,0,0,0,52
703,AWS,iannparker,,0,0,0,0,0,0,0,0,0,52
704,AWS,CFKevinRef,,0,0,0,0,0,0,0,0,0,52
705,AWS,ryanecrist,,0,0,0,0,0,0,0,0,0,52
706,AWS,bclymer,,0,0,0,0,0,0,0,0,0,52
707,AWS,tonyjin,11.0,0,1,0,0,0,1,1,1,0,0
708,AWS,kazbaig,,0,0,0,0,0,0,0,0,0,0
709,AWS,ShivaniMehendarge,,0,0,0,0,0,0,0,0,0,0
710,AWS,rzhang74,,0,0,0,0,0,0,0,0,0,0
711,AWS,hokyungh,3.0,0,1,0,0,3,4,1,4,0,3
712,AWS,zhinang-amazon,,0,0,0,0,0,0,0,0,0,3
713,AWS,dylonChime,,0,0,0,0,0,0,0,0,0,3
714,AWS,linsang21,,0,0,0,0,0,0,0,0,0,3
715,AWS,saidababu,0.0,0,1,0,0,0,1,1,1,0,0
716,AWS,mhattiga,,0,0,0,0,0,0,0,0,0,0
717,AWS,yuxiny2586,,0,0,0,0,0,0,0,0,0,0
718,AWS,neer300,,0,0,0,0,0,0,0,0,0,0
719,AWS,johnBartos,,0,0,0,0,0,0,0,0,0,0
720,AWS,triha74,4.0,0,1,0,0,0,1,1,1,0,0
721,AWS,andreivmaksimov,,0,0,0,0,0,0,0,0,0,0
722,AWS,afalzonelab,0.0,0,1,0,0,0,1,1,1,0,0
723,AWS,aws-tec,,0,0,0,0,0,0,0,0,0,0
724,AWS,rcchakr,1.0,0,3,0,0,0,3,3,3,0,0
725,AWS,aws-mafederi,,0,0,0,0,0,0,0,0,0,0
726,AWS,vidya-mohan,,0,0,0,0,0,0,0,0,0,0
727,AWS,iizus,0.0,0,1,0,0,0,1,1,1,0,0
728,AWS,ahmedhany,1.0,0,2,0,0,0,2,2,2,0,134
729,AWS,cgravani,,0,0,0,0,0,0,0,0,0,134
730,AWS,AhmedsZamzam,0.0,0,2,0,0,0,2,2,2,0,0
731,AWS,laumcaicedo,,0,0,0,0,0,0,0,0,0,0
732,AWS,kashman-amzn,1.0,0,1,0,0,0,1,1,1,0,0
733,AWS,StevenAskwith,9.0,0,1,0,0,0,1,1,1,0,0
734,AWS,davidfsmith,,0,0,0,0,0,0,0,0,0,0
735,AWS,amit0701,2.0,0,3,0,0,0,3,3,3,0,249
736,AWS,boringgeek,13.0,0,2,0,0,0,2,2,2,0,0
737,AWS,saeedaghabozorgi,,0,0,0,0,0,0,0,0,0,0
738,AWS,markusz,,0,0,0,0,0,0,0,0,0,0
739,AWS,runpiw,,0,0,0,0,0,0,0,0,0,0
740,AWS,jkerste,1.0,0,1,0,0,0,1,1,1,0,0
741,AWS,cjkindel,,0,0,0,0,0,0,0,0,0,0
742,AWS,giordzaws,,0,0,0,0,0,0,0,0,0,0
743,AWS,martinschaef,,0,0,0,0,0,0,0,0,0,0
744,AWS,sahilsareen,37.0,0,1,0,0,0,1,1,1,0,0
745,AWS,mohsanjaffery,5.0,0,1,0,0,0,1,1,1,0,0
746,AWS,jcriswell,7.0,0,2,0,0,0,2,2,2,0,14
747,AWS,floydpink,90.0,0,1,0,0,0,1,1,1,0,0
748,AWS,rafaelgsr,1.0,0,1,0,0,0,1,1,1,0,0
749,AWS,horsfieldsa,,0,0,0,0,0,0,0,0,0,0
750,AWS,awsgrant,0.0,0,2,0,0,0,2,2,2,0,449
751,AWS,redacted-aws,,0,0,0,0,0,0,0,0,0,449
752,AWS,banjyoti,0.0,0,3,0,0,0,3,3,3,0,111
753,AWS,paulu-aws,,0,0,0,0,0,0,0,0,0,111
754,AWS,pnpolcher,,0,0,0,0,0,0,0,0,0,111
755,AWS,laithalsaadoon,,0,0,0,0,0,0,0,0,0,111
756,AWS,djjohnse,,0,0,0,0,0,0,0,0,0,111
757,AWS,bollig,,0,0,0,0,0,0,0,0,0,111
758,AWS,sean-smith,64.0,0,18,0,0,1,19,18,19,0,510
759,AWS,amitmukh,2.0,0,1,0,0,0,1,1,1,0,0
760,AWS,dchristian3188,,0,0,0,0,0,0,0,0,0,0
761,AWS,cbmcpeek,1.0,0,1,0,0,0,1,1,1,0,0
762,AWS,yanivbos,1.0,0,53,0,0,0,53,53,53,0,398
763,AWS,phillisf,2.0,0,1,0,0,1,2,1,2,0,69
764,AWS,himantanna,,0,0,0,0,0,0,0,0,0,69
765,AWS,ivallhon,6.0,0,2,0,0,0,2,2,2,0,131
766,AWS,tomfaulhaber,123.0,0,1,0,0,0,1,1,1,0,0
767,AWS,nainkunal933,,0,0,0,0,0,0,0,0,0,0
768,AWS,nicklera1,,0,0,0,0,0,0,0,0,0,0
769,AWS,jayrao,3.0,0,2,0,0,0,2,2,2,0,45
770,AWS,awserik,5.0,0,1,0,0,0,1,1,1,0,0
771,AWS,kalawat1985,,0,0,0,0,0,0,0,0,0,0
772,AWS,kafka399,50.0,0,2,0,0,0,2,2,2,0,140
773,AWS,tmcallaghan,43.0,0,5,0,0,0,5,5,5,0,145
774,AWS,meet-bhagdev,45.0,0,4,0,0,0,4,4,4,0,107
775,AWS,michaelraney,3.0,0,4,0,0,0,4,4,4,0,467
776,AWS,lusoal,44.0,0,1,0,0,0,1,1,1,0,0
777,AWS,kohidave,51.0,0,6,0,0,0,6,6,6,0,308
778,AWS,AlcEccentric,,0,0,0,0,0,0,0,0,0,308
779,AWS,ChihaoSun123,,0,0,0,0,0,0,0,0,0,308
780,AWS,aamarnath2,,0,0,0,0,0,0,0,0,0,308
781,AWS,pokearu,,0,0,0,0,0,0,0,0,0,308
782,AWS,brightsparc,44.0,0,9,0,0,0,9,9,9,0,304
783,AWS,ajkeane-aws,0.0,0,1,0,0,0,1,1,1,0,0
784,AWS,jimhuangh,0.0,0,4,0,0,0,4,4,4,0,64
785,AWS,mmatouk,3.0,0,3,0,0,0,3,3,3,0,281
786,AWS,dleen,,0,0,0,0,0,0,0,0,0,281
787,AWS,perifaws,1.0,0,4,0,0,2,6,4,6,0,436
788,AWS,mhuguesaws,0.0,0,10,0,0,1,11,10,11,0,365
789,AWS,kraman-aws,0.0,0,1,0,0,0,1,1,1,0,0
790,AWS,saitmiki,,0,0,0,0,0,0,0,0,0,0
791,AWS,flo-mair,,0,0,0,0,0,0,0,0,0,0
792,AWS,couchgott,4.0,0,10,0,0,0,10,10,10,0,279
793,AWS,BenChaimberg,,0,0,0,0,0,0,0,0,0,279
794,AWS,noyceguy,,0,0,0,0,0,0,0,0,0,279
795,AWS,viyoma,2.0,0,1,0,0,0,1,1,1,0,0
796,AWS,srijitm,4.0,0,1,0,0,0,1,1,1,0,0
797,AWS,rohithcj,,0,0,0,0,0,0,0,0,0,0
798,AWS,llins,,0,0,0,0,0,0,0,0,0,0
799,AWS,linjungz,,0,0,0,0,0,0,0,0,0,0
800,AWS,bklein1,,0,0,0,0,0,0,0,0,0,0
801,AWS,gjoshevski,13.0,0,15,0,0,0,15,15,15,0,444
802,AWS,glesch,,0,0,0,0,0,0,0,0,0,444
803,AWS,konduri,5.0,0,1,0,0,1,2,1,2,0,75
804,AWS,awsimaya,9.0,0,16,0,0,3,19,16,19,0,207
805,AWS,bonclay7,,0,0,0,0,0,0,0,0,0,207
806,AWS,amnevins,22.0,0,1,0,0,0,1,1,1,0,0
807,AWS,vincentcabosart,0.0,0,3,0,0,1,4,3,4,0,110
808,AWS,sameer-goel,4.0,0,2,0,0,0,2,2,2,0,135
809,AWS,sahays,4.0,0,1,0,0,0,1,1,1,0,0
810,AWS,itsaurabh1,6.0,0,1,0,0,0,1,1,1,0,0
811,AWS,slee-aws,1.0,0,56,0,0,0,56,56,56,0,393
812,AWS,mboulin,9.0,0,14,0,0,0,14,14,14,0,190
813,AWS,mariswa,2.0,0,14,0,0,0,14,14,14,0,240
814,AWS,parkand1,1.0,0,21,0,0,1,22,21,22,0,391
815,AWS,regulusv,,0,0,0,0,0,0,0,0,0,391
816,AWS,alcousins,4.0,0,2,0,0,1,3,2,3,0,66
817,AWS,jwilber,,0,0,0,0,0,0,0,0,0,66
818,AWS,andyhopp,,0,0,0,0,0,0,0,0,0,66
819,AWS,JarmanHauserAWS,,0,0,0,0,0,0,0,0,0,66
820,AWS,momonga-ml,3.0,0,0,0,0,1,1,0,1,0,66
821,AWS,aldredb,,0,0,0,0,0,0,0,0,0,66
822,AWS,frbrkoala,,0,0,0,0,0,0,0,0,0,66
823,AWS,jaidisido,32.0,0,2,0,0,0,2,2,2,0,196
824,AWS,vara-bonthu,7.0,0,16,0,0,2,18,16,18,0,255
825,AWS,bishesh16,,0,0,0,0,0,0,0,0,0,255
826,AWS,HQarroum,,0,0,0,0,0,0,0,0,0,255
827,AWS,codingspirit,,0,0,0,0,0,0,0,0,0,255
828,AWS,santiagocardenas,46.0,0,10,0,0,0,10,10,10,0,301
829,AWS,xuesichao,3.0,0,1,0,0,0,1,1,1,0,0
830,AWS,evisb,,0,0,0,0,0,0,0,0,0,0
831,AWS,onsankawai,0.0,0,1,0,0,0,1,1,1,0,0
832,AWS,daixba,1.0,0,1,0,0,0,1,1,1,0,0
833,AWS,glennm1801,0.0,0,1,0,0,0,1,1,1,0,0
834,AWS,andywick-aws,1.0,0,13,0,0,2,15,13,15,0,416
835,AWS,pablods90,0.0,0,4,0,0,0,4,4,4,0,273
836,AWS,marciogmorales,2.0,0,9,0,0,0,9,9,9,0,23
837,AWS,tianyux-amz,3.0,0,1,0,0,0,1,1,1,0,0
838,AWS,kaaaren,0.0,0,1,0,0,0,1,1,1,0,0
839,AWS,giuseppeporcelli,35.0,0,1,0,0,0,1,1,1,0,0
840,AWS,megahf,3.0,0,2,0,0,0,2,2,2,0,115
841,AWS,jaknn,1.0,0,3,0,0,0,3,3,3,0,75
842,AWS,frc9,1.0,0,2,0,0,0,2,2,2,0,6
843,AWS,marinehadd,1.0,0,1,0,0,0,1,1,1,0,0
844,AWS,usumfabricae,6.0,0,1,0,0,0,1,1,1,0,0
845,AWS,annaluo676,10.0,0,1,0,0,0,1,1,1,0,0
846,AWS,jonomon,34.0,0,2,0,0,0,2,2,2,0,67
847,AWS,esplo,9.0,0,13,0,0,1,14,13,14,0,362
848,AWS,purnesh,30.0,0,2,0,0,0,2,2,2,0,0
849,AWS,mreferre,117.0,0,31,0,0,5,36,31,36,0,455
850,AWS,SimonePomata,5.0,0,2,0,0,0,2,2,2,0,80
851,AWS,pankajagrawal16,7.0,0,1,0,0,0,1,1,1,0,0
852,AWS,sdmurphy-aws,,0,0,0,0,0,0,0,0,0,0
853,AWS,kwonyulchoi,8.0,0,7,0,0,0,7,7,7,0,174
854,AWS,jakemraz,3.0,0,1,0,0,0,1,1,1,0,0
855,AWS,abrenaut,,0,0,0,0,0,0,0,0,0,0
856,AWS,therealawsjoe,,0,0,0,0,0,0,0,0,0,0
857,AWS,wchaws,,0,0,0,0,0,0,0,0,0,0
858,AWS,logeshthedev,,0,0,0,0,0,0,0,0,0,0
859,AWS,niklongstone,24.0,0,1,0,0,0,1,1,1,0,0
860,AWS,eugenemu,4.0,0,49,0,0,2,51,49,51,0,240
861,AWS,surukonda,,0,0,0,0,0,0,0,0,0,240
862,AWS,avali-aws,,0,0,0,0,0,0,0,0,0,240
863,AWS,rickcao-aws,,0,0,0,0,0,0,0,0,0,240
864,AWS,abest0,9.0,0,1,0,0,2,3,1,3,0,95
865,AWS,pavankumar2203,16.0,0,3,0,0,0,3,3,3,0,244
866,AWS,andres-lindo,0.0,0,1,0,0,0,1,1,1,0,0
867,AWS,ulili5,6.0,0,2,0,0,0,2,2,2,0,0
868,AWS,neville-lewis,,0,0,0,0,0,0,0,0,0,0
869,AWS,AlexanderRichey,,0,0,0,0,0,0,0,0,0,0
870,AWS,sheldonlsides,,0,0,0,0,0,0,0,0,0,0
871,AWS,rafaelwmartins,6.0,0,1,0,0,0,1,1,1,0,0
872,AWS,makvac-aws,,0,0,0,0,0,0,0,0,0,0
873,AWS,vasveena,,0,0,0,0,0,0,0,0,0,0
874,AWS,charliejllewellyn,,0,0,0,0,0,0,0,0,0,0
875,AWS,nakajiak,3.0,0,12,0,0,1,13,12,13,0,356
876,AWS,nicolaven,1.0,0,1,0,0,0,1,1,1,0,0
877,AWS,sanbrar,,0,0,0,0,0,0,0,0,0,0
878,AWS,guming3d,2.0,0,1,0,0,0,1,1,1,0,0
879,AWS,Tessot,,0,0,0,0,0,0,0,0,0,0
880,AWS,suguiura-aws,0.0,0,1,0,0,0,1,1,1,0,0
881,AWS,knizami,1.0,0,1,0,0,0,1,1,1,0,0
882,AWS,bgiorgini,,0,0,0,0,0,0,0,0,0,0
883,AWS,kandha,,0,0,0,0,0,0,0,0,0,0
884,AWS,moagaber,0.0,0,1,0,0,0,1,1,1,0,0
885,AWS,ibuchh,5.0,0,9,0,0,0,9,9,9,0,246
886,AWS,flochaz,10.0,0,9,0,0,1,10,9,10,0,242
887,AWS,AlexPinhel,2.0,0,0,0,0,1,1,0,1,0,242
888,AWS,ijemmy,,0,0,0,0,0,0,0,0,0,242
889,AWS,asenousy,,0,0,0,0,0,0,0,0,0,242
890,AWS,bnurzhanov,,0,0,0,0,0,0,0,0,0,242
891,AWS,joshbean,37.0,0,2,0,0,0,2,2,2,0,37
892,AWS,dbrown-git,0.0,0,4,0,0,0,4,4,4,0,113
893,AWS,DrGranit,8.0,0,1,0,0,0,1,1,1,0,0
894,AWS,forhead,,0,0,0,0,0,0,0,0,0,0
895,AWS,ndreasg,0.0,0,1,0,0,0,1,1,1,0,0
896,AWS,sunbc0120,,0,0,0,0,0,0,0,0,0,0
897,AWS,awsandy,7.0,0,3,0,0,2,5,3,5,0,360
898,AWS,eitansela,15.0,0,11,0,0,0,11,11,11,0,331
899,AWS,annalyzin,,0,0,0,0,0,0,0,0,0,331
900,AWS,sgulbetekin,,0,0,0,0,0,0,0,0,0,331
901,AWS,clarchoiaws,,0,0,0,0,0,0,0,0,0,331
902,AWS,deepsihag,,0,0,0,0,0,0,0,0,0,331
903,AWS,brymrsh,1.0,0,1,0,0,0,1,1,1,0,0
904,AWS,Othmane796,,0,0,0,0,0,0,0,0,0,0
905,AWS,vgribok,,0,0,0,0,0,0,0,0,0,0
906,AWS,dreamorosi,28.0,0,2,0,0,0,2,2,2,0,16
907,AWS,sempfa,,0,0,0,0,0,0,0,0,0,16
908,AWS,mojodna,535.0,0,22,0,0,1,23,22,23,0,323
909,AWS,CesarJava,,0,0,0,0,0,0,0,0,0,323
910,AWS,SuryaKari,3.0,0,6,0,0,0,6,6,6,0,191
911,AWS,rafavallina,14.0,0,8,0,0,0,8,8,8,0,244
912,AWS,JiahuiTao,8.0,0,1,0,0,0,1,1,1,0,0
913,AWS,StevePotter,22.0,0,1,0,0,0,1,1,1,0,0
914,AWS,abhivr-amazon,,0,0,0,0,0,0,0,0,0,0
915,AWS,awishn02,,0,0,0,0,0,0,0,0,0,0
916,AWS,brunormsilveira,1.0,0,2,0,0,0,2,2,2,0,0
917,AWS,ranjith-aws,,0,0,0,0,0,0,0,0,0,0
918,AWS,tobuck-aws,3.0,0,0,0,0,1,1,0,1,0,0
919,AWS,flamingofugang,13.0,0,2,0,0,0,2,2,2,0,5
920,AWS,garzoand,,0,0,0,0,0,0,0,0,0,5
921,AWS,ycyang1229,,0,0,0,0,0,0,0,0,0,5
922,AWS,dast1,2.0,0,1,0,0,0,1,1,1,0,0
923,AWS,claick-oliveira,42.0,0,1,0,0,0,1,1,1,0,0
924,AWS,SofianHamiti,,0,0,0,0,0,0,0,0,0,0
925,AWS,ViktorMalesevic,24.0,0,1,0,0,0,1,1,1,0,0
926,AWS,vitodegiosa,,0,0,0,0,0,0,0,0,0,0
927,AWS,spitzzz,5.0,0,1,0,0,0,1,1,1,0,0
928,AWS,krithivasan,2.0,0,6,0,0,0,6,6,6,0,230
929,AWS,jsteenblikaws,1.0,0,1,0,0,0,1,1,1,0,0
930,AWS,keithaws,,0,0,0,0,0,0,0,0,0,0
931,AWS,realvz,,0,0,0,0,0,0,0,0,0,0
932,AWS,elamaran11,,0,0,0,0,0,0,0,0,0,0
933,AWS,spmunna,,0,0,0,0,0,0,0,0,0,0
934,AWS,mmaall,1.0,0,1,0,0,0,1,1,1,0,0
935,AWS,casamson,1.0,0,1,0,0,0,1,1,1,0,0
936,AWS,pmhargis-aws,4.0,0,8,0,0,0,8,8,8,0,322
937,AWS,fnapolitano73,,0,0,0,0,0,0,0,0,0,322
938,AWS,hi4rahul,,0,0,0,0,0,0,0,0,0,322
939,AWS,virginiachu,,0,0,0,0,0,0,0,0,0,322
940,AWS,twitu,,0,0,0,0,0,0,0,0,0,322
941,AWS,dzeno,,0,0,0,0,0,0,0,0,0,322
942,AWS,rickybasse,,0,0,0,0,0,0,0,0,0,322
943,AWS,scottrfrancis,,0,0,0,0,0,0,0,0,0,322
944,AWS,asvand,16.0,0,11,0,0,0,11,11,11,0,303
945,AWS,morrsing,,0,0,0,0,0,0,0,0,0,303
946,AWS,aharontwizer,1.0,0,8,0,0,0,8,8,8,0,156
947,AWS,dashjim,,0,0,0,0,0,0,0,0,0,156
948,AWS,zhnc9,,0,0,0,0,0,0,0,0,0,156
949,AWS,lderryck,,0,0,0,0,0,0,0,0,0,156
950,AWS,malfree,,0,0,0,0,0,0,0,0,0,156
951,AWS,somujay,1.0,0,1,0,0,0,1,1,1,0,0
952,AWS,pauljrob,1.0,0,1,0,0,0,1,1,1,0,0
953,AWS,mteichtahl,,0,0,0,0,0,0,0,0,0,0
954,AWS,roman-boiko,,0,0,0,0,0,0,0,0,0,0
955,AWS,edwardps,0.0,0,2,0,0,0,2,2,2,0,0
956,AWS,knaresh,,0,0,0,0,0,0,0,0,0,0
957,AWS,aws-kh,,0,0,0,0,0,0,0,0,0,0
958,AWS,rvanderwerf,,0,0,0,0,0,0,0,0,0,0
959,AWS,nikocuneo,,0,0,0,0,0,0,0,0,0,0
960,AWS,martenpayne,0.0,0,1,0,0,0,1,1,1,0,0
961,AWS,bhouse99,2.0,0,13,0,0,0,13,13,13,0,309
962,AWS,kmmahaj,1.0,0,4,0,0,0,4,4,4,0,250
963,AWS,adriaandejonge,,0,0,0,0,0,0,0,0,0,250
964,AWS,mirgj,,0,0,0,0,0,0,0,0,0,250
965,AWS,johnmousa,,0,0,0,0,0,0,0,0,0,250
966,AWS,hoomanium,0.0,0,1,0,0,0,1,1,1,0,0
967,AWS,darken99,2.0,0,9,0,0,4,13,9,13,0,250
968,AWS,megareez,1.0,0,3,0,0,0,3,3,3,0,69
969,AWS,yprikhodko,0.0,0,1,0,0,0,1,1,1,0,0
970,AWS,petrokashlikov,,0,0,0,0,0,0,0,0,0,0
971,AWS,leschan,1.0,0,3,0,0,1,4,3,4,0,0
972,AWS,swapandeep,,0,0,0,0,0,0,0,0,0,0
973,AWS,phiamazon,0.0,0,3,0,0,0,3,3,3,0,53
974,AWS,bizzelicious,,0,0,0,0,0,0,0,0,0,53
975,AWS,rashedtalukder,12.0,0,10,0,0,0,10,10,10,0,265
976,AWS,seanpmorgan,108.0,0,1,0,0,0,1,1,1,0,0
977,AWS,c2tarun,,0,0,0,0,0,0,0,0,0,0
978,AWS,infinitydon,28.0,0,1,0,0,0,1,1,1,0,0
979,AWS,p4cket,2.0,0,2,0,0,0,2,2,2,0,97
980,AWS,newtondigital,2.0,0,4,0,0,0,4,4,4,0,28
981,AWS,silvavb,3.0,0,1,0,0,0,1,1,1,0,0
982,AWS,nsubrahm-aws,0.0,0,2,0,0,0,2,2,2,0,1
983,AWS,jonslo,16.0,0,1,0,0,0,1,1,1,0,0
984,AWS,premranga,4.0,0,1,0,0,0,1,1,1,0,0
985,AWS,michaelhoarau,,0,0,0,0,0,0,0,0,0,0
986,AWS,jwoehrle,7.0,0,1,0,0,0,1,1,1,0,0
987,AWS,mjkubba,0.0,0,2,0,0,0,2,2,2,0,67
988,AWS,kwwendt,,0,0,0,0,0,0,0,0,0,67
989,AWS,raywang1021,,0,0,0,0,0,0,0,0,0,67
990,AWS,hariohmprasath,16.0,0,7,0,0,0,7,7,7,0,111
991,AWS,hhkarimi,,0,0,0,0,0,0,0,0,0,111
992,AWS,timjbruce,3.0,0,1,0,0,0,1,1,1,0,0
993,AWS,josiahdavis,,0,0,0,0,0,0,0,0,0,0
994,AWS,pvbouwel,,0,0,0,0,0,0,0,0,0,0
995,AWS,dancfox,7.0,0,3,0,0,0,3,3,3,0,29
996,AWS,its-mirus-lu,1.0,0,2,0,0,0,2,2,2,0,59
997,AWS,rstrahan,14.0,0,1,0,0,0,1,1,1,0,0
998,AWS,syvanen,,0,0,0,0,0,0,0,0,0,0
999,AWS,vijayansarathy,0.0,0,1,0,0,0,1,1,1,0,0
1000,AWS,JustinCallison,3.0,0,1,0,0,0,1,1,1,0,0
1001,AWS,john-jac,2.0,0,5,0,0,0,5,5,5,0,124
1002,AWS,JoshB29,,0,0,0,0,0,0,0,0,0,124
1003,AWS,rudpot,3.0,0,6,0,0,0,6,6,6,0,27
1004,AWS,prashanttct07,,0,0,0,0,0,0,0,0,0,27
1005,AWS,lordjabez,17.0,0,2,0,0,0,2,2,2,0,55
1006,AWS,luchetto81,,0,0,0,0,0,0,0,0,0,55
1007,AWS,kjacky,,0,0,0,0,0,0,0,0,0,55
1008,AWS,yike5460,,0,0,0,0,0,0,0,0,0,55
1009,AWS,dkheyman,,0,0,0,0,0,0,0,0,0,55
1010,AWS,danieltet,,0,0,0,0,0,0,0,0,0,55
1011,AWS,benscoterbk,,0,0,0,0,0,0,0,0,0,55
1012,AWS,schuettc,9.0,0,4,0,0,0,4,4,4,0,267
1013,AWS,samsanders23,,0,0,0,0,0,0,0,0,0,267
